objectID,title,artistDisplayName,inferred_gender,century,medium_category,img_width,img_height,aspect_ratio,score_set_1_masterpiece,score_set_2_quality,score_set_3_influence,mean_value_score
459186,Study for the Equestrian Monument to Francesco Sforza,Antonio Pollaiuolo,male,15th c. CE,drawing_paper,562,624,0.9,-0.0038503645919263363,0.006210105959326029,-0.01855899766087532,-0.00539975209782521
458958,Head of the Virgin,Taddeo di Bartolo,male,15th c. CE,painting,490,625,0.78,-0.0026862509548664093,-0.0353693813085556,-0.14985036849975586,-0.06263533358772595
458969,The Virgin Annunciate,Andrea Delitio,female,15th c. CE,painting,384,625,0.61,-0.0005356855690479279,-0.011277787387371063,-0.016720108687877655,-0.009511193881432215
459064,Adoration of the Magi,Imitator of Netherlandish (Antwerp Mannerist) Painter,unknown,17th c. CE,painting,599,433,1.38,-0.006522313691675663,0.09984838962554932,-0.11211002618074417,-0.0062613167489568395
459582,The Holy Virgins Greeted by Christ as They Enter the Gates of Paradise,Simon Marmion,male,15th c. CE,painting,465,624,0.75,-0.0008846506243571639,-0.005154542159289122,-0.007447643205523491,-0.0044956119963899255
459001,Madonna Adoring the Child,Botticelli (Alessandro di Mariano Filipepi),unknown,15th c. CE,painting,470,624,0.75,-0.0031731720082461834,0.003271292895078659,-0.0014811049913987517,-0.00046099470152209204
720984,Model for a medal of Francesco Redi; a Ship at Sea,Massimiliano Soldani,male,17th c. CE,other,600,450,1.33,-0.003755103563889861,0.01182022038847208,-0.04214897379279137,-0.011361285656069716
917782,"[Merchants' Carnival Portrait: Hiram Jennings Fancy Groceries, Moberly, Missouri]",True,unknown,19th c. CE,print,411,625,0.66,-0.005783893633633852,0.009327021427452564,-0.6219490766525269,-0.20613531628623605
623038,"Figure 20: Profound suffering, with resignation",Guillaume-Benjamin-Amand Duchenne de Boulogne,unknown,19th c. CE,print,447,624,0.72,-0.022370997816324234,0.11609995365142822,-0.04814954102039337,0.015193138271570206
464453,"Altarpiece with the Lives of Jesus, Saint John the Baptist, and Saint John the Evangelist",Baldassare degli Embriachi,male,14th c. CE,other,599,435,1.38,-0.0036311373114585876,0.02946995198726654,-0.7250270247459412,-0.2330627366900444
468372,"The Three Magi, from an Adoration Group",Hans Thoman,male,16th c. CE,other,599,413,1.45,-0.009710492566227913,0.27810388803482056,-0.3731117844581604,-0.034906129663189255
468254,Manuscript Illumination with Adoration of the Magi,Master of James IV of Scotland (probably Gerard Horenbout),unknown,16th c. CE,painting,456,624,0.73,-0.0077245961874723434,0.015770701691508293,-0.03454781696200371,-0.008833903819322586
467421,Leaf from a Manuscript of Valerius Maximus,Workshop of Pierre Remiet,unknown,14th c. CE,painting,481,624,0.77,-0.00908597745001316,0.01909025013446808,-0.328859806060791,-0.10628517779211204
503046,Grand Pianoforte,Érard,unknown,19th c. CE,other,600,450,1.33,-0.0008039281819947064,0.037579406052827835,-0.32659128308296204,-0.09660526840404297
501475,‘Gaillard’ Musette,P. Gaillard,unknown,unknown,other,599,302,1.98,-0.0010856036096811295,0.0029243892058730125,-0.812723696231842,-0.27029497021188337
503455,‘Gaillard’ Musette,P. Gaillard,unknown,unknown,other,599,388,1.54,-0.0004597428487613797,0.005056945141404867,-0.5911026000976562,-0.19550179926833758
624385,Viola,Jacob Stainer,male,17th c. CE,other,468,624,0.75,-0.0019155105110257864,0.03356996923685074,-0.2041393518447876,-0.057494964372987546
501476,‘Gaillard’ Musette,P. Gaillard,unknown,19th c. CE,other,497,625,0.8,-0.0004510045691858977,0.005865892395377159,-0.8299112319946289,-0.27483211472281255
505742,Harp Guitar,Joseph Laurent Mast,male,19th c. CE,other,468,625,0.75,-0.0023892666213214397,0.004964744672179222,-0.43537816405296326,-0.14426756200070182
