objectID,title,artistDisplayName,inferred_gender,century,medium_category,img_width,img_height,aspect_ratio,score_set_1_masterpiece,score_set_2_quality,score_set_3_influence,mean_value_score
458958,Head of the Virgin,Taddeo di Bartolo,male,15th c. CE,painting,490,625,0.78,0.0016579724615439773,-0.0005776579491794109,-0.008304371498525143,-0.002408018995386859
458969,The Virgin Annunciate,Andrea Delitio,female,15th c. CE,painting,384,625,0.61,0.06267648935317993,0.031695425510406494,0.0010381774045526981,0.031803364089379706
459064,Adoration of the Magi,Imitator of Netherlandish (Antwerp Mannerist) Painter,unknown,17th c. CE,painting,599,433,1.38,0.0783156082034111,0.14035168290138245,0.0002590199001133442,0.07297543700163563
459582,The Holy Virgins Greeted by Christ as They Enter the Gates of Paradise,Simon Marmion,male,15th c. CE,painting,465,624,0.75,0.034441325813531876,0.010389052331447601,0.017274826765060425,0.0207017349700133
459001,Madonna Adoring the Child,Botticelli (Alessandro di Mariano Filipepi),unknown,15th c. CE,painting,470,624,0.75,0.09296736866235733,-0.006447006016969681,0.0010637661907821894,0.029194709612056613
720984,Model for a medal of Francesco Redi; a Ship at Sea,Massimiliano Soldani,male,17th c. CE,other,600,450,1.33,0.0005185634363442659,0.2546752095222473,-0.09573590010404587,0.05315262428484857
917782,"[Merchants' Carnival Portrait: Hiram Jennings Fancy Groceries, Moberly, Missouri]",True,unknown,19th c. CE,print,411,625,0.66,-0.00011898623779416084,-0.00016220181714743376,0.06979178637266159,0.023170199439239998
623038,"Figure 20: Profound suffering, with resignation",Guillaume-Benjamin-Amand Duchenne de Boulogne,unknown,19th c. CE,print,447,624,0.72,-8.965832967078313e-05,-0.0001837065356085077,0.0004986156709492207,7.50836018899766e-05
464453,"Altarpiece with the Lives of Jesus, Saint John the Baptist, and Saint John the Evangelist",Baldassare degli Embriachi,male,14th c. CE,other,599,435,1.38,0.024542462080717087,0.16514882445335388,-0.0703732818365097,0.039772668232520424
468372,"The Three Magi, from an Adoration Group",Hans Thoman,male,16th c. CE,other,599,413,1.45,0.04146236181259155,0.1599605828523636,-0.02956666424870491,0.05728542680541674
468254,Manuscript Illumination with Adoration of the Magi,Master of James IV of Scotland (probably Gerard Horenbout),unknown,16th c. CE,painting,456,624,0.73,0.03461909294128418,-0.06718243658542633,0.002221920760348439,-0.010113807627931237
467421,Leaf from a Manuscript of Valerius Maximus,Workshop of Pierre Remiet,unknown,14th c. CE,painting,481,624,0.77,-0.00010410300455987453,0.2809041738510132,-0.00015407736646011472,0.09354866449333106
503046,Grand Pianoforte,Érard,unknown,19th c. CE,other,600,450,1.33,0.0270881038159132,0.20375049114227295,-0.034066054970026016,0.06559084666272004
501475,‘Gaillard’ Musette,P. Gaillard,unknown,unknown,other,599,302,1.98,0.013210613280534744,0.10114457458257675,-0.35047662258148193,-0.07870714490612347
503455,‘Gaillard’ Musette,P. Gaillard,unknown,unknown,other,599,388,1.54,0.0019605739507824183,0.05552498251199722,-0.09298711270093918,-0.011833852079386512
624385,Viola,Jacob Stainer,male,17th c. CE,other,468,624,0.75,0.008864467963576317,0.0568784661591053,-0.000501166214235127,0.021747255969482165
501476,‘Gaillard’ Musette,P. Gaillard,unknown,19th c. CE,other,497,625,0.8,4.6624598326161504e-05,0.0031429212540388107,-0.05592932924628258,-0.017579927797972534
505742,Harp Guitar,Joseph Laurent Mast,male,19th c. CE,other,468,625,0.75,8.945831723394804e-06,0.0006868231575936079,-0.0008745066588744521,-5.957922318581647e-05
